up,us,sp,ps,pu,su,nlw_p10_ecdf_1,nlw_p50_ecdf_1,nlw_p90_ecdf_1,nlw_p25_ecdf_1,nlw_p75_ecdf_1,nlw_share_leq0_1,nlw_p10_pctl_1,nlw_p25_pctl_1,nlw_p50_pctl_1,nlw_p75_pctl_1,nlw_p90_pctl_1,nlw_p10_ecdf_2,nlw_p50_ecdf_2,nlw_p90_ecdf_2,nlw_p25_ecdf_2,nlw_p75_ecdf_2,nlw_share_leq0_2,nlw_p10_pctl_2,nlw_p25_pctl_2,nlw_p50_pctl_2,nlw_p75_pctl_2,nlw_p90_pctl_2,nlw_p10_ecdf_3,nlw_p50_ecdf_3,nlw_p90_ecdf_3,nlw_p25_ecdf_3,nlw_p75_ecdf_3,nlw_share_leq0_3,nlw_p10_pctl_3,nlw_p25_pctl_3,nlw_p50_pctl_3,nlw_p75_pctl_3,nlw_p90_pctl_3,lqw_p10_ecdf_1,lqw_p50_ecdf_1,lqw_p90_ecdf_1,lqw_p25_ecdf_1,lqw_p75_ecdf_1,lqw_share_leq0_1,lqw_p10_pctl_1,lqw_p25_pctl_1,lqw_p50_pctl_1,lqw_p75_pctl_1,lqw_p90_pctl_1,lqw_p10_ecdf_2,lqw_p50_ecdf_2,lqw_p90_ecdf_2,lqw_p25_ecdf_2,lqw_p75_ecdf_2,lqw_share_leq0_2,lqw_p10_pctl_2,lqw_p25_pctl_2,lqw_p50_pctl_2,lqw_p75_pctl_2,lqw_p90_pctl_2,lqw_p10_ecdf_3,lqw_p50_ecdf_3,lqw_p90_ecdf_3,lqw_p25_ecdf_3,lqw_p75_ecdf_3,lqw_share_leq0_3,lqw_p10_pctl_3,lqw_p25_pctl_3,lqw_p50_pctl_3,lqw_p75_pctl_3,lqw_p90_pctl_3,ern_p10_pctl_2,ern_p25_pctl_2,ern_p50_pctl_2,ern_p75_pctl_2,ern_p90_pctl_2,ern_p10_pctl_3,ern_p25_pctl_3,ern_p50_pctl_3,ern_p75_pctl_3,ern_p90_pctl_3,lnern_avg_2,lnern_std_2,lnern_rho_2,lnern_avg_3,lnern_std_3,lnern_rho_3,lnern_avg_2_1,lnern_std_2_1,lnern_avg_3_1,lnern_std_3_1,lnern_avg_2_2,lnern_std_2_2,lnern_avg_3_2,lnern_std_3_2,lnern_avg_2_3,lnern_std_2_3,lnern_avg_3_3,lnern_std_3_3,lnern_avg_2_4,lnern_std_2_4,lnern_avg_3_4,lnern_std_3_4,dlnern_avg_ps,dlnern_p50_ps,dlnern_avg_sp,dlnern_p50_sp,pu_1,pu_2,pu_3,pu_4,su_1,su_2,su_3,su_4
.14093995,.075426385,.0109705,.021376519,.019934068,.0038040651,.11952413,.69961911,.8998096,.29105675,.76950353,.69961911,-29452.307,-13679.564,0,343.85654,39920.25,.09260381,.5870356,.90184337,.24586424,.76028371,.5870356,-23706.207,-6370.0127,0,4282.2676,48555.543,.097401962,.48896939,.89952099,.25025666,.73960483,.48338124,-22257.879,-4635.4912,115.67152,14175.505,88399.469,.36927766,.49837902,.89725441,.36927766,.73585325,.36927766,0,0,176.85335,5035.3145,39920.25,.2455373,.51026845,.89992893,.2455373,.76838595,.2455373,0,1.9603117,1194.8156,8848.3906,59681.953,.21802236,.48583111,.89975816,.2424335,.73992574,.21802236,0,63.267761,2547.6621,20499.756,96134.898,971.62183,1580.4348,2705.0881,4282.2544,7139.543,648.43713,1324.8954,2581.9688,4931.9526,9278.0381,7.8675408,.78104341,.80880821,7.8436127,.96391499,.54980028,6.9489627,.52012432,6.7772751,.73578179,7.5378914,.50893682,7.515326,.70407242,8.121376,.44618338,8.0678596,.68981707,8.8398943,.49177232,8.8119974,.71665531,.021513112,.0029182434,.049304329,.11211872,.030820392,.022484943,.017559912,.010690303,.0070338938,.0037276307,.003595083,.001894409
.13413341,.074140921,.011363339,.021313477,.017772296,.0042099538,.084854268,.65267146,.88240725,.24347806,.728163,.65267146,-21881.51,-6590.7964,0,2521.6389,49122.359,.095772274,.58902562,.91147977,.2651014,.77598113,.58902562,-25643.523,-7607.9165,0,3330.928,44027.059,.098145194,.51169151,.90922821,.25683546,.76032376,.50600892,-22480.92,-4987.4712,0,11663.806,76505.688,.40934709,.48812354,.87748188,.40934709,.73678648,.40934709,0,0,199.13593,5113.1479,55084.094,.25738168,.51284075,.91139537,.25738168,.76702905,.25738168,0,0,1167.8152,9127.9541,51134.469,.22520466,.50019217,.90872544,.25232193,.76192898,.22520466,0,32.641144,2313.4304,16710.156,86597.406,999.94287,1602.0492,2625.6868,4112.6255,7062.396,630.54779,1280.2145,2528.1199,4915.1563,8863.7666,7.8557949,.76780915,.76169008,7.8207488,.96784908,.51347864,6.9578676,.5568555,6.7795587,.73267674,7.5716228,.4783442,7.5188932,.71547425,8.088191,.47290039,8.067462,.72702134,8.8331938,.47857612,8.7821035,.70980376,-.035288148,-.018465996,.24513076,.26923561,.028487464,.022710495,.012900625,.0092201438,.007620329,.0047560376,.0033695281,.0017192985
.13350156,.074848741,.010769716,.022193655,.020893861,.0039494433,.10200974,.63213468,.86836571,.17922609,.71272993,.63213468,-26807.656,-3895.2532,0,2744.356,84288.141,.10288842,.55570269,.89751893,.24170627,.74216646,.55570269,-26768.436,-5960.8022,0,5862.0586,52858.367,.09751536,.51380354,.9033249,.24606515,.76303375,.51018631,-22475.756,-4438.1924,0,11434.644,84911.695,.37456205,.49150187,.86836571,.37456205,.70762008,.37456205,0,0,192.81056,6317.3169,84288.141,.25184125,.49621487,.89813846,.25184125,.73351777,.25184125,0,0,1299.817,11923.877,61519.129,.24757798,.51428288,.90268499,.27079695,.7648834,.24757798,0,2.2732334,2089.6296,16524.4,92329.711,941.47107,1567.108,2593.1062,4207.043,6998.0605,636.19336,1259.8563,2511.1724,4857.9756,9127.5625,7.843205,.78510731,.78508621,7.8136353,.97087342,.55581325,6.9046931,.54280525,6.8280115,.74649459,7.5576019,.49261138,7.5007744,.69172055,8.096817,.47706449,8.0845652,.71148467,8.8087645,.51261914,8.8095274,.72703898,-.01686779,-.0011558533,.18512197,.30352449,.035661217,.026943382,.015100485,.0086945836,.0068268683,.0052016689,.0028043184,.0011725384
.1430959,.070214048,.011360454,.021365575,.020545902,.0040071388,.076634474,.67055923,.8867324,.22773622,.74854213,.67055923,-19949.885,-4665.7393,0,1606.6437,42162.531,.092134833,.58259386,.90053761,.25383061,.76488858,.58259386,-23440.586,-6771.0454,0,3886.0828,50225.344,.10683958,.50850433,.89746505,.25802255,.74358207,.50492072,-24635.203,-5113.1479,0,13831.914,89217.398,.36870414,.47845998,.8867324,.36870414,.75774139,.36870414,0,0,196.03116,3796.0657,44066.949,.26823074,.51375186,.90227854,.26823074,.76897579,.26823074,0,0,1165.4912,8890.0957,58042.539,.2304783,.49669057,.89838505,.25087038,.74379718,.2304783,0,37.677521,2362.5842,19946.553,97707.227,939.7738,1543.33,2571.6174,4120.6084,6757.4292,642.3562,1265.3552,2517.1719,4771.2275,8965.0049,7.8280826,.76979035,.77050847,7.8163648,.96634096,.54404688,6.9318404,.51060086,6.8088946,.74164927,7.5471759,.4964979,7.5079813,.69710988,8.1010227,.45670229,8.0675917,.7111876,8.8151035,.49379954,8.8040199,.75042444,.0058557577,.021285057,.11595593,.18922663,.033793565,.024428453,.01484869,.010206707,.0090568373,.0046980781,.0022535888,.0014795215
.12169284,.069740191,.010872647,.022461582,.017718025,.0042616781,.10322797,.70896524,.9274556,.22235093,.78288174,.70896524,-29452.307,-6369.833,0,321.32874,20793.719,.10256054,.56937009,.90316617,.25356871,.74579626,.56937009,-26385.51,-6708.96,0,5580.4893,48342.207,.093316548,.4985263,.89699638,.24707647,.75254577,.49351379,-21095.877,-4493.4336,19.603117,12553.062,90406.133,.44953936,.56220871,.92747784,.44953936,.77479655,.44953936,0,0,34.820709,2814.2881,25550.422,.24073738,.48930719,.90134877,.24073738,.74827552,.24073738,0,6.6097603,1396.5728,10915.242,58042.539,.22446486,.5052408,.89586639,.24945694,.75509107,.22446486,0,39.827187,2212.0977,17878.129,101428.35,954.67175,1601.2185,2647.2498,4225.8403,7135.3706,648.01575,1271.0798,2535.4114,4987.5962,9323.918,7.8577271,.77718639,.75771272,7.8343978,.97233623,.54681301,6.9333096,.56158835,6.8126531,.71208179,7.5568695,.48117355,7.4969912,.67724735,8.1014681,.47169182,8.048316,.71687013,8.8453646,.47585937,8.8112879,.73153675,-.048685499,-.094063282,.14276071,.20828581,.032107964,.020076461,.013216726,.010306492,.0081141414,.0046166931,.003536762,.0022584996
.14216417,.074810162,.012017701,.020477153,.018709717,.0042882198,.12561931,.68896502,.91223389,.31958261,.75105387,.68896502,-35983.883,-16110.821,0,858.53259,22938.537,.10042989,.59481353,.89890301,.25740638,.75615746,.59481353,-26171.203,-6934.1846,0,4702.0962,50505.316,.10332832,.51689881,.90754455,.26096028,.76616848,.51271439,-23681.248,-5232.6265,0,11023.431,76442.68,.36087736,.44698054,.91223389,.36087736,.74954534,.36087736,0,0,248.1541,4240.082,34273.996,.25532982,.50379872,.89864051,.25532982,.75885773,.25532982,0,0,1243.5968,10195.542,59681.953,.22845821,.50603342,.90655941,.25066486,.7649833,.22845821,0,35.438763,2204.6863,16524.592,90372.938,925.33124,1518.098,2595.4954,4163.5708,6773.8911,638.25836,1263.5164,2517.1719,4817.6714,9092.9336,7.8314447,.78462237,.78220093,7.8181829,.97086895,.54960984,6.9291506,.54535115,6.7994313,.71526128,7.561327,.47806039,7.5013919,.69911474,8.1059818,.46152064,8.0550051,.71271509,8.8431683,.48281062,8.8178692,.73569155,.022315254,.041816235,.093937211,.26923561,.032159001,.022689871,.014280164,.0096225562,.0082754614,.0045260107,.0033004931,.0016569274
.14039394,.077385984,.010795965,.021411296,.018136716,.0037751505,.075971119,.67485785,.92532861,.22477393,.75901723,.67485785,-22201.055,-4140.2422,0,824.46039,20793.719,.10958701,.57757753,.91504145,.25984317,.77149868,.57757753,-28077.148,-7277.4507,0,3872.5603,37393.863,.096581198,.49291441,.90137935,.24772654,.74595779,.4888266,-22283.986,-4511.189,73.54319,13219.521,87194.281,.42386708,.51372665,.93056047,.42386708,.78984135,.42386708,0,0,95.604965,2814.2881,25550.422,.25738466,.50467837,.91379231,.25738466,.76991165,.25738466,0,0,1231.5096,9091.5664,48526.898,.22831969,.49626818,.89929801,.2493235,.74643087,.22831969,0,48.500275,2362.5842,19524.469,97707.227,943.62598,1561.9534,2590.7825,4176.5879,7038.5068,626.73883,1252.4731,2510.2898,4867.9824,8913.0859,7.8372793,.78368926,.74599278,7.8033628,.97137052,.54352903,6.9398103,.54129344,6.7918644,.72630888,7.5571008,.49715185,7.5103283,.71102208,8.1222315,.49906868,8.0616207,.70979953,8.8477955,.49377474,8.7798653,.70980304,-.053731069,-.087451935,.18834578,.24013615,.033782419,.021784546,.011297558,.0083630998,.0081582973,.004072709,.0022548025,.0011855036
.13113949,.071482658,.011171666,.021549735,.020151302,.00400576,.081434838,.65992439,.90307587,.21533662,.72494829,.65992439,-25392.232,-4102.5933,0,1657.5729,34523.5,.097395152,.58175308,.89802223,.24923775,.74798399,.58175308,-25068.406,-6415.083,0,5488.8726,53324.992,.095254488,.51680529,.90199327,.25942811,.75859255,.5128358,-22024.814,-5149.6592,0,11821.905,83989.867,.3619093,.50278372,.90535772,.3619093,.73020422,.3619093,0,0,115.88728,6214.3228,38711.707,.23515023,.50184852,.90019053,.23515023,.75415033,.23515023,0,10.156893,1249.7771,10449.421,59017.379,.23984189,.52033013,.90414768,.26278606,.75903475,.23984189,0,12.435968,2009.4677,16861.211,91924.523,963.82703,1599.4403,2665.7473,4423.8867,7333,640.98956,1257.245,2514.49,4692.7134,8580.8896,7.875124,.78787321,.77066582,7.8023353,.95310581,.53546137,6.9325528,.55594426,6.837832,.7264142,7.5568299,.49097571,7.4814825,.6972785,8.1223392,.48310202,8.0517292,.68606764,8.8426428,.47868955,8.7794771,.71574748,.013135196,.014923096,.13402234,.2946744,.035839293,.025524504,.012143877,.014806828,.0074302373,.0059296517,.0019026009,.0016511405
.13790548,.071560748,.010994679,.022328462,.020239267,.0041760337,.086346358,.6568504,.86972946,.25278282,.7097066,.6568504,-25392.232,-7844.8408,0,2772.9138,100498.9,.09131331,.57355464,.90074009,.24663515,.76442909,.57355464,-23076.467,-6272.7817,0,3718.5627,49625.336,.092938066,.49364343,.89678228,.24077891,.7408663,.48823071,-21408.99,-4205.4819,55.081337,13939.515,90138.352,.32888505,.4753598,.87199062,.32888505,.70644343,.32888505,0,0,248.1541,7716.4014,100498.9,.25828683,.50933421,.90262586,.25828683,.76361531,.25828683,0,0,1177.0105,9441.1094,55673.293,.22925974,.49243078,.89679962,.25044385,.74541241,.22925974,0,37.689617,2453.7837,19811.242,99119.906,973.51001,1601.9575,2637.1914,4215.5889,6967.8984,635.53992,1261.7955,2539.241,4963.3286,9096.2871,7.8549185,.76573873,.78026342,7.8209162,.96958143,.53511763,6.924356,.52597165,6.8172226,.73387223,7.5759063,.48534116,7.4890728,.69826907,8.1180859,.46591035,8.0809641,.71505815,8.8124332,.48990688,8.7790632,.71550161,.04671644,.014923096,.14456767,.17774963,.034059145,.025481796,.01365863,.01184538,.0062466376,.0047982153,.003116946,.0031091787
.13889232,.078704074,.01122136,.021220354,.019803546,.0046745245,.049030762,.63073659,.90766448,.14245421,.74556684,.63073659,-20277.602,-2354.4692,0,1093.267,25011.475,.097475044,.57726628,.89163786,.25359148,.74948364,.57726628,-25643.523,-6748.1772,0,5315.8145,54313.609,.097181439,.49702159,.90344787,.24879168,.74721086,.48993751,-22384.742,-4546.4668,23.862692,13232.104,84911.695,.38883278,.49232879,.89997703,.38883278,.76339942,.38883278,0,0,151.2585,3718.543,39920.25,.26247585,.52499896,.89162409,.26247585,.74922037,.26247585,0,0,1056.7944,10708.563,64915.684,.22010589,.49293607,.90219939,.24415398,.74943858,.22010589,0,57.943642,2440.9709,19182.416,93418.742,942.56238,1541.6116,2563.9583,4212.2998,7003.2485,633.99304,1267.9861,2569.3589,4944.9976,9017.126,7.8403001,.78924751,.79013723,7.8262219,.97508973,.53692281,6.9495668,.54040539,6.8118496,.74054462,7.5672536,.48194581,7.4963698,.71339899,8.1206341,.43934751,8.0816393,.698937,8.8782339,.49881342,8.7889271,.71886128,-.0079035116,-.026987076,.24607985,.32911873,.030449422,.022413133,.01609653,.0088456608,.0092040021,.0052217413,.0029960424,.0012925833
.13354443,.075626947,.011597648,.02119432,.019416722,.0041958289,.11223579,.6706264,.87769651,.24960187,.73464978,.6706264,-29452.307,-7192.0171,0,1994.6554,55084.094,.093251668,.5740568,.91099048,.25128418,.74955243,.5740568,-24336.238,-6619.7837,0,5315.8145,43050.539,.098406337,.50020403,.90542853,.25824708,.75576341,.49598223,-22680.807,-5140.2466,11.567152,12383.547,81960.797,.36625466,.48385614,.88007051,.36625466,.69928926,.36625466,0,0,248.1541,6975.0688,55084.094,.25081986,.49265328,.91040373,.25081986,.74946612,.25081986,0,0,1385.5585,10708.563,48576.121,.21689743,.49152902,.90821171,.2374143,.75563252,.21689743,0,98.335518,2486.5752,17916.916,88596.906,953.77179,1628.3083,2754.7092,4370.9824,7170.3726,624.38348,1261.7955,2539.2231,4948.0557,8782.293,7.87993,.78867882,.78502685,7.8165255,.9762643,.55666804,6.8943343,.55698436,6.7773967,.74677032,7.5523891,.48642445,7.503253,.69801956,8.1020145,.45976105,8.0688429,.71135128,8.8343039,.47298938,8.7767963,.71639943,-.00041957977,-.0011558533,.23956931,.26845074,.039877784,.021841276,.012521247,.012422675,.0081927618,.0039585535,.002908454,.0027283921
.13920698,.077256128,.011274254,.02048886,.018661167,.0040635373,.1052487,.6835413,.90771836,.26547912,.7617228,.6835413,-29452.307,-9067.0586,0,588.90027,28900.809,.093610831,.5540905,.89319271,.24418363,.73122013,.5540905,-25493.734,-6212.9673,0,6482.6367,55523.652,.10192986,.49423003,.89710802,.25404331,.75067931,.48848772,-23224.633,-4825.3784,48.500275,12702.067,90110.867,.33628061,.46766129,.9077419,.33628061,.76442957,.33628061,0,0,242.63449,3662.0054,29919.83,.24117264,.48018727,.89418882,.24117264,.735246,.24117264,0,4.2746329,1460.3948,11789.366,63585.164,.22044782,.5136686,.89895493,.24510852,.75868905,.22044782,0,58.890026,2139.9231,17470.049,96662.445,944.76147,1595.9449,2681.8943,4181.0444,7006.9805,625.86078,1284.7035,2539.2231,4939.3569,9298.8984,7.858717,.77703428,.76081175,7.8275838,.97892904,.54762942,6.9404683,.5366981,6.7908449,.7416631,7.5583935,.49535665,7.5058112,.71441346,8.0989113,.47087541,8.055028,.73466671,8.8321056,.48344848,8.8115788,.69590378,.015581544,-.105371,.17454092,.20828581,.032365769,.022620035,.01315155,.0080887284,.007804214,.0045395563,.0025017639,.0017267024
.13748227,.069348969,.011462537,.022307945,.018942917,.0040413998,.11013096,.66818112,.89237809,.23566133,.73057532,.66818112,-29452.307,-6861.0908,0,1606.6437,48968.789,.10937498,.55864865,.8937993,.25360173,.74452347,.55864865,-28101.125,-6681.5542,0,5891.0269,55523.652,.10013251,.4979068,.90381587,.24842128,.75409889,.49450302,-22854.014,-4581.6372,23.556011,12129.271,80764.867,.38308021,.5073787,.89240038,.38308021,.74205559,.38308021,0,0,99.268799,4391.1504,57845.004,.24172103,.49232307,.89382821,.24172103,.73935908,.24172103,0,4.6185284,1327.2585,12426.233,62876.621,.22732787,.50017762,.90440166,.24957089,.75385875,.22732787,0,39.827187,2313.4304,18255.908,90381.344,944.76147,1595.9907,2736.7622,4478.8438,7270.061,629.39386,1255.1449,2504.9463,4861.7324,9184.3477,7.8749509,.78356588,.78752112,7.8079815,.97724628,.55835813,6.9068246,.52195513,6.8308096,.75807756,7.5638714,.494376,7.5130315,.68748093,8.1068497,.47918609,8.0684633,.71906251,8.7996082,.49365464,8.7977343,.72630113,.056775022,-.026987076,.032454807,.11211872,.03357859,.022981374,.013309752,.0087383464,.008472749,.0037781645,.00272117,.0021679269
.12918681,.075714126,.011224767,.021090217,.0196959,.0039499635,.096638836,.66501456,.90716022,.25803843,.75074559,.66501456,-25763.906,-9411.0742,0,858.53259,33096.195,.10921782,.57773757,.90360731,.26095039,.7678194,.57773757,-28647.604,-7277.4507,0,3736.644,47961.246,.099641129,.50190192,.90734881,.24693877,.76228726,.49731684,-22815.85,-4531.6357,5.6645446,11663.806,79523.211,.41095904,.51058328,.90718275,.41095904,.76193881,.41095904,0,0,99.032639,3670.5037,33621.059,.25446603,.50855881,.90070689,.25446603,.76888174,.25446603,0,0,1231.5096,9049.5146,59001.309,.22308315,.50314593,.90628707,.24365915,.76841325,.22308315,0,58.951115,2272.5103,16066.438,88735.664,949.63208,1571.0533,2610.0066,4253.1675,7239.9487,631.84497,1255.8228,2545.6416,4898.3188,8868.6982,7.8514576,.78755927,.78577948,7.8180609,.96755499,.54258895,6.9448242,.55305874,6.8126874,.71326441,7.5773377,.48499876,7.4941831,.68926299,8.1096363,.46799442,8.0726919,.71693879,8.834199,.48062557,8.7796593,.71719772,-.061617304,-.018465996,.19093426,.22142124,.034118142,.021863192,.014887472,.010855265,.0078573432,.0036495298,.0032407814,.0017844142
.1407343,.069922946,.011383766,.021433158,.020377006,.0036792851,.11583988,.63790673,.90171981,.24655728,.73776412,.63790673,-31399.486,-7060.4268,0,1582.0942,33096.195,.11238766,.5958479,.90765727,.2826561,.76705956,.5958479,-29722.725,-9049.5146,0,3126.6389,44093.723,.09359806,.50443113,.90502775,.25169775,.76039535,.50005531,-21061.799,-4756.0098,0,11663.806,79697.703,.37296113,.48097098,.90171981,.37296113,.75731653,.37296113,0,0,196.03116,3718.543,38711.707,.2614294,.53663725,.90640289,.2614294,.76351607,.2614294,0,0,956.04968,9202.7627,51472.574,.23049626,.50050539,.90474331,.25424713,.75703222,.23049626,0,28.971821,2313.4304,17506.828,90381.344,985.04553,1581.8401,2641.1423,4152.7925,6940.291,646.01196,1271.0798,2523.5911,4754.0313,8765.3389,7.8583975,.76659924,.77453536,7.8154235,.95754445,.53880268,6.9617057,.52149278,6.8292751,.72778684,7.5697923,.4892005,7.4937105,.68774205,8.0891418,.44467282,8.0600691,.70891267,8.835598,.50097364,8.800334,.71016073,.044766225,.014923096,.23651856,.36207533,.040113587,.022414621,.012923602,.0089796428,.0074487482,.0042571942,.0022328293,.0018593242
.13619317,.076703236,.011225064,.021640239,.019473754,.0043965532,.11908148,.64765912,.8704533,.25392804,.73203546,.64765912,-31399.486,-7844.8408,0,1994.6554,55084.094,.094890989,.5684005,.90670758,.23366137,.75111234,.5684005,-25023.188,-5651.6279,0,5200.0464,45943.188,.096285217,.4831312,.88845098,.2418368,.73271507,.47744724,-21853.902,-4168.9888,146.82014,16064.295,99732.766,.38501012,.49215561,.86822206,.38501012,.70448476,.38501012,0,0,142.88707,7716.4014,60130.137,.25914931,.51078916,.90625215,.25914931,.74832791,.25914931,0,0,1165.9585,10794.424,51495.641,.22095484,.480515,.8883571,.24248989,.73177969,.22095484,0,61.731213,2673.802,21373.164,108180.68,935.76331,1566.932,2554.7568,4121.8091,6967.8984,624.78137,1259.8563,2597.7292,5022.3447,9383.6191,7.8324451,.77737707,.7847333,7.8335299,.98886013,.53985155,6.9311666,.55176014,6.7806115,.72608399,7.5562348,.47710243,7.4965343,.70643061,8.0920544,.47950733,8.0843868,.7256797,8.8332777,.50778973,8.7995911,.72161359,.02811935,.053386688,.20422417,.18922663,.034605701,.021918161,.013818268,.012384657,.0080927918,.0048680729,.0028960661,.0025837619
.13578123,.074477442,.011239819,.021335825,.019700775,.0038977782,.11203653,.66260266,.8865971,.24054264,.73288018,.66260266,-35983.883,-6861.0908,0,2355.6011,51496.59,.11000182,.57367814,.89414525,.26041785,.74939632,.57367814,-28594.529,-7272.3101,0,5351.0664,54313.609,.10030597,.50685781,.90400338,.25935826,.75390142,.50252545,-22967.111,-5177.6455,0,12466.444,83401.125,.34269607,.47622976,.8816542,.34269607,.70551217,.34269607,0,0,222.06187,6861.0908,55084.094,.25245821,.49168554,.8960768,.25245821,.75095063,.25245821,0,0,1388.0582,10512.171,62841.891,.23187853,.50439364,.90371424,.25623804,.7614674,.23187853,0,24.4641,2241.9863,16954.57,91312.461,1016.8638,1619.1188,2709.1416,4452.0708,7621.0605,630.0564,1290.6593,2530.7104,4933.7529,9080.3115,7.8929386,.7851252,.78440279,7.8266149,.96516401,.53662616,6.9434876,.54390121,6.7851596,.73683769,7.5685625,.48848918,7.4891348,.70094728,8.1024828,.48538452,8.0832281,.71810311,8.8409262,.4639594,8.7737741,.71365124,.014007497,.053386688,.14945832,.039542675,.036120374,.023207083,.015081361,.0077344719,.0072543775,.00395928,.00353625,.0019398918
.12945074,.073184639,.011583477,.022665048,.018168179,.0037170106,.088865556,.67579395,.88617146,.26243487,.72987634,.67579395,-25392.232,-11067.235,0,1994.6554,43703.5,.10579348,.54879433,.91004038,.25313637,.73441333,.54879433,-26403.273,-6640.7939,0,5927.5078,43814.988,.098215736,.50967145,.90228879,.25560179,.76362145,.50472426,-22401.424,-4925.9878,0,11253.485,81835.453,.35467482,.46543288,.88837802,.35467482,.74133146,.35467482,0,0,196.03116,5035.3145,47802.484,.24479978,.48950085,.91277564,.24479978,.7469539,.24479978,0,3.810322,1385.5585,11060.488,49605.438,.22807354,.50450385,.90366602,.25152236,.76439106,.22807354,0,35.438763,2270.8853,16601.984,91924.523,975.11401,1576.6531,2723.2014,4574.7314,7492.6021,644.27179,1281.9791,2522.1912,4783.1782,8853.5078,7.884501,.8001501,.79215223,7.8189511,.95743477,.53140992,6.9440956,.51964468,6.8316951,.71311438,7.5626655,.52116627,7.491941,.69758773,8.0988693,.49084955,8.0711021,.70396197,8.836462,.46935394,8.7969141,.70291048,.04300078,.01449585,.13788328,.19057608,.028018871,.023344757,.013981299,.0087426528,.0055331211,.0040104026,.0032510294,.002311358
.14005385,.070435606,.011269171,.021707758,.019840857,.0043864795,.098344252,.71379161,.9248516,.27598944,.79049772,.71379161,-25763.906,-11472.841,0,98.24472,22579.441,.10331889,.57543451,.90580201,.24132913,.76150918,.57543451,-27480.244,-6108.5205,0,4280.8535,46343.57,.10714149,.49528098,.90018576,.2501286,.75539756,.49152198,-24708.918,-4635.4912,39.29789,11904.662,87919.977,.39967144,.52386379,.92487377,.39967144,.78028804,.39967144,0,0,99.032639,2772.9138,25550.422,.25967553,.50674719,.90736973,.25967553,.7596032,.25967553,0,0,1231.5096,9296.3574,51761.441,.2323384,.49560049,.9005394,.25267014,.75411707,.2323384,0,33.30928,2358.0447,18307.281,94451.18,940.97717,1532.8735,2553.7068,4070.7708,7392.4697,629.10278,1251.5403,2493.7356,4867.9824,8791.4209,7.832448,.79305607,.79173273,7.8001184,.9769547,.53118575,6.9369817,.52293169,6.8149958,.71456259,7.5411997,.49406877,7.4873042,.69946575,8.1170769,.45785204,8.0686293,.73607218,8.9227533,.51563609,8.8154144,.726888,.0031827604,.053386688,.09909749,.18945265,.034325223,.021773526,.015336367,.010581419,.008324869,.005015051,.0034003656,.0012288549
.13156258,.075595401,.011118779,.021240644,.017885594,.0041731857,.091843039,.66275084,.92346644,.25784007,.77069783,.66275084,-25392.232,-8269.0439,0,588.90027,20976.182,.094919272,.56843966,.88095403,.23947607,.73276293,.56843966,-24969.518,-5885.0527,0,6861.0908,62876.621,.098047182,.4936263,.89140928,.24196608,.74101877,.48941207,-22302.58,-4237.6094,53.543896,14713.551,98926.141,.35058954,.48597187,.92346644,.35058954,.74927914,.35058954,0,0,196.03116,4240.082,25550.422,.25937849,.4977169,.882263,.25937849,.731848,.25937849,0,0,1308.5616,12497.257,73998.242,.23171993,.49970526,.89014405,.25494117,.73808533,.23171993,0,28.406378,2317.7456,21341.361,104722.59,961.09509,1573.0649,2640.5618,4361.5132,7389.7256,630.0564,1261.0956,2563.9583,4998.0771,9144.9785,7.8696923,.79396647,.79556322,7.8283134,.97830313,.54759079,6.9411049,.54031467,6.7680802,.73013091,7.5447488,.48101929,7.4988303,.71286523,8.0930433,.48842245,8.0537748,.72585613,8.8400459,.51895022,8.7906361,.70365065,.018708695,.053386688,.20898992,.20828581,.027540959,.023248838,.013246709,.0094765695,.0080713732,.0055982214,.0023056266,.0014835946
